rental_id,equipment_id,customer_id,site_id,site_name,site_city,check_in_date,expected_return_date,actual_return_date,rental_days,rental_rate_per_day,total_rental_cost,deposit_amount,payment_status,operator_id,contract_status,overdue_days
RNT104424,EQX1295,CUST1037,SITE129,Metro Rail Project,Trichy,2025-05-08,2025-05-24,2025-05-24,16,12000,192000,24000,Paid,OP1104,Completed,0
RNT104425,EQX1244,CUST1108,SITE120,Solar Power Plant,Coimbatore,2025-06-15,2025-06-25,2025-06-25,10,30000,300000,60000,Paid,OP1016,Completed,0
RNT104426,EQX1241,CUST1019,SITE120,IT Park,Bangalore,2025-05-04,2025-05-26,2025-05-26,22,12000,264000,24000,Paid,OP1109,Completed,0
RNT104427,EQX1055,CUST1076,SITE122,Smart City Zone,Hyderabad,2025-03-11,2025-03-16,2025-03-16,5,25000,125000,50000,Paid,OP1060,Completed,0
RNT104428,EQX1185,CUST1097,SITE114,Bridge Construction,Salem,2025-06-23,2025-07-12,2025-07-22,19,30000,870000,60000,Paid,OP1102,Overdue,10
RNT104429,EQX1184,CUST1049,SITE118,Highway Expansion,Hyderabad,2025-01-16,2025-02-01,2025-02-01,16,24000,384000,48000,Paid,OP1117,Completed,0
RNT104430,EQX1180,CUST1044,SITE121,Harbor Expansion,Madurai,2025-03-24,2025-04-11,2025-04-11,18,18000,324000,36000,Paid,OP1029,Completed,0
RNT104431,EQX1062,CUST1049,SITE120,Smart City Zone,Mysore,2025-05-29,2025-06-03,2025-06-03,5,12000,60000,24000,Paid,OP1009,Completed,0
RNT104432,EQX1201,CUST1008,SITE102,IT Park,Salem,2025-03-29,2025-04-28,2025-04-28,30,18000,540000,36000,Paid,OP1103,Completed,0
RNT104433,EQX1287,CUST1066,SITE124,Smart City Zone,Madurai,2025-05-30,2025-06-17,2025-06-17,18,12000,216000,24000,Pending,OP1029,Completed,0
RNT104434,EQX1203,CUST1083,SITE115,Highway Expansion,Madurai,2025-05-23,2025-06-18,2025-06-18,26,22000,572000,44000,Paid,OP1068,Completed,0
RNT104435,EQX1207,CUST1069,SITE105,Bridge Construction,Coimbatore,2025-06-30,2025-07-25,2025-07-30,25,30000,900000,60000,Partial,OP1037,Overdue,5
RNT104436,EQX1086,CUST1011,SITE110,Airport Extension,Madurai,2025-05-04,2025-05-28,2025-05-28,24,18000,432000,36000,Paid,OP1181,Completed,0
RNT104437,EQX1058,CUST1044,SITE113,Mining Site,Salem,2025-05-24,2025-05-28,2025-05-28,4,30000,120000,60000,Paid,OP1118,Completed,0
RNT104438,EQX1220,CUST1085,SITE115,River Embankment,Mysore,2025-01-16,2025-02-06,2025-02-06,21,30000,630000,60000,Pending,OP1146,Completed,0
RNT104439,EQX1166,CUST1112,SITE107,Highway Expansion,Madurai,2025-06-29,2025-07-26,2025-07-26,27,22000,594000,44000,Paid,OP1162,Completed,0
RNT104440,EQX1218,CUST1092,SITE106,Industrial Park,Salem,2025-05-06,2025-05-29,2025-05-29,23,12000,276000,24000,Partial,OP1175,Completed,0
RNT104441,EQX1028,CUST1024,SITE110,Bridge Construction,Coimbatore,2025-05-16,2025-06-03,2025-06-03,18,12000,216000,24000,Paid,OP1114,Completed,0
RNT104442,EQX1140,CUST1100,SITE103,Airport Extension,Trichy,2025-05-10,2025-05-29,2025-05-29,19,12000,228000,24000,Pending,OP1144,Completed,0
RNT104443,EQX1252,CUST1099,SITE103,Industrial Park,Trichy,2025-03-26,2025-04-22,2025-04-22,27,18000,486000,36000,Paid,OP1015,Completed,0
RNT104444,EQX1190,CUST1011,SITE111,Solar Power Plant,Mysore,2025-06-14,2025-07-10,2025-07-15,26,25000,775000,50000,Paid,OP1159,Overdue,5
RNT104445,EQX1028,CUST1013,SITE101,Metro Rail Project,Hyderabad,2025-05-19,2025-05-26,2025-05-26,7,12000,84000,24000,Pending,OP1049,Completed,0
RNT104446,EQX1224,CUST1106,SITE122,IT Park,Mysore,2025-06-30,2025-07-08,2025-07-08,8,22000,176000,44000,Paid,OP1109,Completed,0
RNT104447,EQX1062,CUST1006,SITE129,River Embankment,Mysore,2025-01-10,2025-02-07,2025-02-16,28,12000,444000,24000,Paid,OP1122,Overdue,9
RNT104448,EQX1191,CUST1080,SITE107,Smart City Zone,Salem,2025-06-20,2025-07-13,2025-07-13,23,24000,552000,48000,Paid,OP1030,Completed,0
RNT104449,EQX1174,CUST1024,SITE103,Airport Extension,Madurai,2025-06-30,2025-07-12,2025-07-12,12,25000,300000,50000,Paid,OP1102,Completed,0
RNT104450,EQX1191,CUST1102,SITE125,IT Park,Bangalore,2025-04-10,2025-04-27,2025-05-03,17,24000,552000,48000,Paid,OP1138,Overdue,6
RNT104451,EQX1008,CUST1083,SITE130,Airport Extension,Mysore,2025-03-10,2025-04-09,2025-04-11,30,30000,960000,60000,Paid,OP1022,Overdue,2
RNT104452,EQX1194,CUST1010,SITE119,Solar Power Plant,Madurai,2025-04-19,2025-04-24,2025-04-24,5,12000,60000,24000,Paid,OP1131,Completed,0
RNT104453,EQX1185,CUST1113,SITE127,Highway Expansion,Salem,2025-04-25,2025-05-06,2025-05-06,11,30000,330000,60000,Partial,OP1023,Completed,0
RNT104454,EQX1117,CUST1076,SITE129,Solar Power Plant,Coimbatore,2025-03-16,2025-04-03,2025-04-03,18,18000,324000,36000,Paid,OP1026,Completed,0
RNT104455,EQX1167,CUST1031,SITE106,Solar Power Plant,Mysore,2025-03-03,2025-03-18,2025-03-18,15,24000,360000,48000,Paid,OP1181,Completed,0
RNT104456,EQX1147,CUST1088,SITE117,River Embankment,Chennai,2025-06-02,2025-06-16,2025-06-16,14,22000,308000,44000,Paid,OP1140,Completed,0
RNT104457,EQX1082,CUST1100,SITE117,Smart City Zone,Coimbatore,2025-05-01,2025-05-26,2025-05-31,25,12000,360000,24000,Paid,OP1037,Overdue,5
RNT104458,EQX1197,CUST1039,SITE107,Industrial Park,Chennai,2025-03-14,2025-03-27,2025-03-27,13,25000,325000,50000,Paid,OP1120,Completed,0
RNT104459,EQX1044,CUST1051,SITE106,Harbor Expansion,Bangalore,2025-03-13,2025-03-29,2025-03-29,16,24000,384000,48000,Paid,OP1044,Completed,0
RNT104460,EQX1227,CUST1038,SITE115,Smart City Zone,Coimbatore,2025-06-14,2025-06-28,2025-07-02,14,18000,324000,36000,Paid,OP1183,Overdue,4
RNT104461,EQX1251,CUST1043,SITE130,Industrial Park,Hyderabad,2025-06-25,2025-07-13,2025-07-13,18,24000,432000,48000,Paid,OP1198,Completed,0
RNT104462,EQX1265,CUST1076,SITE101,Bridge Construction,Salem,2025-06-22,2025-07-09,2025-07-18,17,22000,572000,44000,Paid,OP1106,Overdue,9
RNT104463,EQX1052,CUST1119,SITE110,Harbor Expansion,Trichy,2025-06-27,2025-07-23,2025-07-23,26,24000,624000,48000,Partial,OP1004,Completed,0
RNT104464,EQX1236,CUST1023,SITE128,Harbor Expansion,Bangalore,2025-02-01,2025-02-07,2025-02-07,6,18000,108000,36000,Paid,OP1092,Completed,0
RNT104465,EQX1201,CUST1048,SITE103,Smart City Zone,Coimbatore,2025-01-17,2025-01-27,2025-01-27,10,18000,180000,36000,Paid,OP1132,Completed,0
RNT104466,EQX1245,CUST1007,SITE120,Industrial Park,Mysore,2025-06-16,2025-07-08,2025-07-16,22,25000,750000,50000,Paid,OP1182,Overdue,8
RNT104467,EQX1095,CUST1029,SITE108,Bridge Construction,Bangalore,2025-06-19,2025-07-04,2025-07-05,15,18000,288000,36000,Paid,OP1191,Overdue,1
RNT104468,EQX1049,CUST1100,SITE121,Industrial Park,Chennai,2025-04-27,2025-05-20,2025-05-30,23,12000,396000,24000,Paid,OP1043,Overdue,10
RNT104469,EQX1247,CUST1090,SITE104,Harbor Expansion,Salem,2025-02-28,2025-03-14,2025-03-14,14,12000,168000,24000,Paid,OP1181,Completed,0
RNT104470,EQX1263,CUST1095,SITE122,Airport Extension,Madurai,2025-04-03,2025-04-28,2025-04-28,25,18000,450000,36000,Pending,OP1008,Completed,0
RNT104471,EQX1151,CUST1076,SITE107,Mining Site,Madurai,2025-05-28,2025-06-03,2025-06-03,6,18000,108000,36000,Paid,OP1073,Completed,0
RNT104472,EQX1069,CUST1111,SITE122,River Embankment,Hyderabad,2025-01-16,2025-02-11,2025-02-11,26,25000,650000,50000,Paid,OP1115,Completed,0
RNT104473,EQX1102,CUST1046,SITE105,Solar Power Plant,Bangalore,2025-04-14,2025-04-19,2025-04-19,5,18000,90000,36000,Paid,OP1197,Completed,0
RNT104474,EQX1201,CUST1014,SITE110,Mining Site,Coimbatore,2025-02-28,2025-03-28,2025-03-28,28,18000,504000,36000,Paid,OP1057,Completed,0
RNT104475,EQX1197,CUST1102,SITE102,Bridge Construction,Madurai,2025-06-29,2025-07-13,2025-07-13,14,25000,350000,50000,Paid,OP1027,Completed,0
RNT104476,EQX1257,CUST1102,SITE119,Industrial Park,Mysore,2025-05-31,2025-06-20,2025-06-20,20,24000,480000,48000,Paid,OP1196,Completed,0
RNT104477,EQX1156,CUST1019,SITE123,Highway Expansion,Coimbatore,2025-04-07,2025-05-05,2025-05-05,28,30000,840000,60000,Partial,OP1052,Completed,0
RNT104478,EQX1157,CUST1019,SITE103,Harbor Expansion,Trichy,2025-04-18,2025-04-23,2025-04-23,5,30000,150000,60000,Paid,OP1188,Completed,0
RNT104479,EQX1297,CUST1060,SITE107,IT Park,Salem,2025-06-23,2025-06-27,2025-06-30,4,12000,84000,24000,Paid,OP1199,Overdue,3
RNT104480,EQX1269,CUST1114,SITE109,Solar Power Plant,Madurai,2025-05-15,2025-05-29,2025-05-29,14,12000,168000,24000,Pending,OP1071,Completed,0
RNT104481,EQX1090,CUST1033,SITE108,Bridge Construction,Salem,2025-04-06,2025-04-17,2025-04-17,11,30000,330000,60000,Paid,OP1049,Completed,0
RNT104482,EQX1279,CUST1024,SITE103,Harbor Expansion,Hyderabad,2025-04-11,2025-05-06,2025-05-06,25,25000,625000,50000,Paid,OP1144,Completed,0
RNT104483,EQX1232,CUST1017,SITE113,Residential Township,Coimbatore,2025-04-20,2025-05-06,2025-05-06,16,18000,288000,36000,Paid,OP1134,Completed,0
RNT104484,EQX1287,CUST1091,SITE130,River Embankment,Mysore,2025-03-14,2025-04-05,2025-04-05,22,12000,264000,24000,Paid,OP1175,Completed,0
RNT104485,EQX1191,CUST1045,SITE118,River Embankment,Bangalore,2025-04-09,2025-04-17,2025-04-23,8,24000,336000,48000,Paid,OP1030,Overdue,6
RNT104486,EQX1120,CUST1006,SITE126,Industrial Park,Madurai,2025-01-25,2025-01-27,2025-01-27,2,22000,44000,44000,Paid,OP1155,Completed,0
RNT104487,EQX1212,CUST1062,SITE127,Mining Site,Chennai,2025-05-24,2025-06-10,2025-06-10,17,24000,408000,48000,Partial,OP1158,Completed,0
RNT104488,EQX1089,CUST1106,SITE117,Highway Expansion,Chennai,2025-04-06,2025-04-27,2025-04-27,21,18000,378000,36000,Paid,OP1183,Completed,0
RNT104489,EQX1001,CUST1109,SITE123,Bridge Construction,Hyderabad,2025-04-18,2025-04-26,2025-05-02,8,12000,168000,24000,Paid,OP1125,Overdue,6
RNT104490,EQX1213,CUST1100,SITE111,IT Park,Coimbatore,2025-04-04,2025-04-25,2025-04-25,21,12000,252000,24000,Paid,OP1082,Completed,0
RNT104491,EQX1202,CUST1073,SITE126,Industrial Park,Mysore,2025-06-19,2025-06-24,2025-06-24,5,30000,150000,60000,Partial,OP1141,Completed,0
RNT104492,EQX1026,CUST1108,SITE112,Residential Township,Salem,2025-03-12,2025-03-18,2025-03-18,6,25000,150000,50000,Pending,OP1052,Completed,0
RNT104493,EQX1210,CUST1113,SITE126,Highway Expansion,Coimbatore,2025-06-30,2025-07-28,2025-08-01,28,30000,960000,60000,Paid,OP1065,Overdue,4
RNT104494,EQX1066,CUST1112,SITE114,Harbor Expansion,Bangalore,2025-04-01,2025-04-20,2025-04-20,19,30000,570000,60000,Paid,OP1077,Completed,0
RNT104495,EQX1295,CUST1004,SITE125,Solar Power Plant,Chennai,2025-06-02,2025-06-07,2025-06-07,5,12000,60000,24000,Paid,OP1030,Completed,0
RNT104496,EQX1184,CUST1047,SITE111,Highway Expansion,Chennai,2025-04-15,2025-04-17,2025-04-17,2,24000,48000,48000,Paid,OP1070,Completed,0
RNT104497,EQX1219,CUST1027,SITE120,Industrial Park,Salem,2025-05-24,2025-06-07,2025-06-07,14,18000,252000,36000,Paid,OP1060,Completed,0
RNT104498,EQX1098,CUST1017,SITE117,Solar Power Plant,Salem,2025-05-29,2025-06-23,2025-06-23,25,30000,750000,60000,Paid,OP1162,Completed,0
RNT104499,EQX1064,CUST1103,SITE111,Solar Power Plant,Bangalore,2025-04-15,2025-04-20,2025-04-20,5,18000,90000,36000,Partial,OP1182,Completed,0
RNT104500,EQX1173,CUST1053,SITE106,Smart City Zone,Madurai,2025-06-07,2025-06-14,2025-06-14,7,24000,168000,48000,Paid,OP1151,Completed,0
RNT104501,EQX1028,CUST1033,SITE109,Mining Site,Salem,2025-04-07,2025-04-12,2025-04-12,5,12000,60000,24000,Pending,OP1159,Completed,0
RNT104502,EQX1163,CUST1056,SITE128,Mining Site,Chennai,2025-06-16,2025-07-15,2025-07-15,29,25000,725000,50000,Pending,OP1014,Completed,0
RNT104503,EQX1298,CUST1090,SITE124,IT Park,Trichy,2025-06-28,2025-07-17,2025-07-17,19,22000,418000,44000,Paid,OP1143,Completed,0
RNT104504,EQX1226,CUST1077,SITE127,River Embankment,Coimbatore,2025-04-23,2025-05-09,2025-05-09,16,24000,384000,48000,Pending,OP1113,Completed,0
RNT104505,EQX1134,CUST1015,SITE117,Harbor Expansion,Salem,2025-01-07,2025-02-01,2025-02-01,25,24000,600000,48000,Paid,OP1035,Completed,0
RNT104506,EQX1159,CUST1069,SITE109,Bridge Construction,Chennai,2025-03-29,2025-04-20,2025-04-20,22,24000,528000,48000,Paid,OP1010,Completed,0
RNT104507,EQX1152,CUST1024,SITE102,Solar Power Plant,Salem,2025-01-13,2025-01-29,2025-01-29,16,18000,288000,36000,Paid,OP1163,Completed,0
RNT104508,EQX1162,CUST1068,SITE102,Industrial Park,Chennai,2025-01-31,2025-02-19,2025-02-24,19,25000,600000,50000,Paid,OP1152,Overdue,5
RNT104509,EQX1090,CUST1024,SITE114,Airport Extension,Coimbatore,2025-03-20,2025-03-23,2025-03-23,3,30000,90000,60000,Paid,OP1099,Completed,0
RNT104510,EQX1300,CUST1108,SITE114,Mining Site,Madurai,2025-06-16,2025-06-21,2025-07-01,5,24000,360000,48000,Paid,OP1113,Overdue,10
RNT104511,EQX1249,CUST1078,SITE118,Airport Extension,Coimbatore,2025-05-04,2025-05-25,2025-05-25,21,18000,378000,36000,Pending,OP1159,Completed,0
RNT104512,EQX1205,CUST1103,SITE104,Airport Extension,Hyderabad,2025-05-11,2025-05-18,2025-05-18,7,18000,126000,36000,Partial,OP1121,Completed,0
RNT104513,EQX1282,CUST1072,SITE113,Industrial Park,Coimbatore,2025-02-16,2025-03-02,2025-03-02,14,18000,252000,36000,Paid,OP1200,Completed,0
RNT104514,EQX1029,CUST1105,SITE109,Mining Site,Salem,2025-03-23,2025-04-12,2025-04-12,20,12000,240000,24000,Paid,OP1077,Completed,0
RNT104515,EQX1002,CUST1002,SITE125,Residential Township,Hyderabad,2025-05-26,2025-06-22,2025-06-22,27,18000,486000,36000,Paid,OP1171,Completed,0
RNT104516,EQX1222,CUST1068,SITE105,Industrial Park,Madurai,2025-06-25,2025-07-19,2025-07-19,24,22000,528000,44000,Partial,OP1102,Completed,0
RNT104517,EQX1069,CUST1101,SITE115,Metro Rail Project,Chennai,2025-03-20,2025-04-19,2025-04-19,30,25000,750000,50000,Paid,OP1188,Completed,0
RNT104518,EQX1189,CUST1055,SITE120,Bridge Construction,Trichy,2025-06-13,2025-06-27,2025-06-27,14,12000,168000,24000,Paid,OP1105,Completed,0
RNT104519,EQX1041,CUST1067,SITE124,Bridge Construction,Mysore,2025-06-24,2025-07-06,2025-07-06,12,24000,288000,48000,Pending,OP1164,Completed,0
RNT104520,EQX1086,CUST1028,SITE107,Metro Rail Project,Trichy,2025-05-23,2025-05-30,2025-05-30,7,18000,126000,36000,Paid,OP1164,Completed,0
RNT104521,EQX1168,CUST1028,SITE115,Solar Power Plant,Chennai,2025-01-17,2025-01-20,2025-01-20,3,25000,75000,50000,Paid,OP1050,Completed,0
RNT104522,EQX1201,CUST1073,SITE114,Mining Site,Bangalore,2025-03-24,2025-04-21,2025-04-21,28,18000,504000,36000,Paid,OP1013,Completed,0
RNT104523,EQX1161,CUST1083,SITE123,Harbor Expansion,Chennai,2025-06-05,2025-07-05,2025-07-05,30,30000,900000,60000,Pending,OP1177,Completed,0
RNT104524,EQX1003,CUST1081,SITE128,IT Park,Chennai,2025-01-24,2025-02-19,2025-02-19,26,25000,650000,50000,Paid,OP1011,Completed,0
RNT104525,EQX1238,CUST1042,SITE119,Highway Expansion,Coimbatore,2025-02-21,2025-03-08,2025-03-08,15,12000,180000,24000,Paid,OP1095,Completed,0
RNT104526,EQX1169,CUST1113,SITE117,Airport Extension,Bangalore,2025-05-12,2025-05-16,2025-05-16,4,12000,48000,24000,Paid,OP1155,Completed,0
RNT104527,EQX1006,CUST1077,SITE104,Bridge Construction,Salem,2025-03-16,2025-04-10,2025-04-18,25,24000,792000,48000,Paid,OP1024,Overdue,8
RNT104528,EQX1149,CUST1079,SITE128,Highway Expansion,Chennai,2025-02-14,2025-02-25,2025-02-25,11,24000,264000,48000,Paid,OP1118,Completed,0
RNT104529,EQX1274,CUST1013,SITE114,IT Park,Bangalore,2025-04-20,2025-04-26,2025-04-26,6,30000,180000,60000,Paid,OP1064,Completed,0
RNT104530,EQX1173,CUST1011,SITE109,Residential Township,Chennai,2025-02-17,2025-02-22,2025-02-22,5,24000,120000,48000,Paid,OP1047,Completed,0
RNT104531,EQX1186,CUST1114,SITE106,IT Park,Hyderabad,2025-03-06,2025-03-21,2025-03-22,15,25000,400000,50000,Paid,OP1055,Overdue,1
RNT104532,EQX1269,CUST1078,SITE124,Residential Township,Hyderabad,2025-04-10,2025-04-13,2025-04-13,3,12000,36000,24000,Paid,OP1063,Completed,0
RNT104533,EQX1247,CUST1097,SITE129,Airport Extension,Hyderabad,2025-04-30,2025-05-26,2025-05-26,26,12000,312000,24000,Paid,OP1170,Completed,0
RNT104534,EQX1087,CUST1090,SITE130,Airport Extension,Chennai,2025-03-03,2025-03-31,2025-04-06,28,25000,850000,50000,Paid,OP1164,Overdue,6
RNT104535,EQX1225,CUST1006,SITE109,Metro Rail Project,Bangalore,2025-05-11,2025-05-31,2025-05-31,20,22000,440000,44000,Paid,OP1133,Completed,0
RNT104536,EQX1138,CUST1036,SITE124,Residential Township,Trichy,2025-06-03,2025-06-18,2025-06-18,15,22000,330000,44000,Paid,OP1112,Completed,0
RNT104537,EQX1082,CUST1023,SITE110,River Embankment,Coimbatore,2025-06-20,2025-07-15,2025-07-15,25,12000,300000,24000,Paid,OP1186,Completed,0
RNT104538,EQX1199,CUST1029,SITE102,Industrial Park,Trichy,2025-06-20,2025-07-03,2025-07-03,13,18000,234000,36000,Partial,OP1178,Completed,0
RNT104539,EQX1197,CUST1119,SITE122,Smart City Zone,Chennai,2025-04-16,2025-05-11,2025-05-11,25,25000,625000,50000,Paid,OP1164,Completed,0
RNT104540,EQX1091,CUST1040,SITE127,Residential Township,Trichy,2025-06-29,2025-07-10,2025-07-10,11,25000,275000,50000,Pending,OP1193,Completed,0
RNT104541,EQX1299,CUST1113,SITE126,Bridge Construction,Madurai,2025-01-01,2025-01-25,2025-01-25,24,24000,576000,48000,Paid,OP1088,Completed,0
RNT104542,EQX1008,CUST1056,SITE110,Bridge Construction,Hyderabad,2025-05-03,2025-05-14,2025-05-14,11,30000,330000,60000,Paid,OP1093,Completed,0
RNT104543,EQX1058,CUST1054,SITE120,Harbor Expansion,Chennai,2025-06-14,2025-06-23,2025-07-02,9,30000,540000,60000,Paid,OP1037,Overdue,9
RNT104544,EQX1055,CUST1100,SITE117,Solar Power Plant,Coimbatore,2025-05-10,2025-05-30,2025-05-30,20,25000,500000,50000,Paid,OP1047,Completed,0
RNT104545,EQX1089,CUST1080,SITE116,Residential Township,Bangalore,2025-05-23,2025-06-22,2025-06-22,30,18000,540000,36000,Paid,OP1156,Completed,0
RNT104546,EQX1179,CUST1088,SITE105,Metro Rail Project,Chennai,2025-04-17,2025-05-07,2025-05-07,20,25000,500000,50000,Paid,OP1109,Completed,0
RNT104547,EQX1215,CUST1056,SITE117,River Embankment,Trichy,2025-01-03,2025-01-14,2025-01-14,11,12000,132000,24000,Paid,OP1022,Completed,0
RNT104548,EQX1284,CUST1029,SITE116,Solar Power Plant,Chennai,2025-01-19,2025-01-24,2025-01-24,5,18000,90000,36000,Paid,OP1133,Completed,0
RNT104549,EQX1132,CUST1014,SITE107,Mining Site,Trichy,2025-02-04,2025-02-15,2025-02-15,11,30000,330000,60000,Paid,OP1103,Completed,0
RNT104550,EQX1247,CUST1117,SITE109,Bridge Construction,Coimbatore,2025-01-25,2025-02-23,2025-02-23,29,12000,348000,24000,Paid,OP1047,Completed,0
RNT104551,EQX1047,CUST1001,SITE128,Airport Extension,Trichy,2025-03-15,2025-04-09,2025-04-09,25,24000,600000,48000,Paid,OP1195,Completed,0
RNT104552,EQX1014,CUST1109,SITE128,Airport Extension,Bangalore,2025-03-04,2025-03-15,2025-03-15,11,12000,132000,24000,Paid,OP1159,Completed,0
RNT104553,EQX1132,CUST1022,SITE127,IT Park,Salem,2025-04-12,2025-04-25,2025-04-25,13,30000,390000,60000,Paid,OP1137,Completed,0
RNT104554,EQX1255,CUST1067,SITE107,Mining Site,Coimbatore,2025-01-16,2025-02-10,2025-02-20,25,12000,420000,24000,Paid,OP1129,Overdue,10
RNT104555,EQX1261,CUST1084,SITE118,Smart City Zone,Salem,2025-06-11,2025-06-16,2025-06-21,5,24000,240000,48000,Partial,OP1036,Overdue,5
RNT104556,EQX1266,CUST1047,SITE120,Airport Extension,Trichy,2025-04-03,2025-04-08,2025-04-08,5,30000,150000,60000,Paid,OP1081,Completed,0
RNT104557,EQX1096,CUST1039,SITE103,Solar Power Plant,Madurai,2025-05-13,2025-05-23,2025-05-23,10,25000,250000,50000,Pending,OP1017,Completed,0
RNT104558,EQX1014,CUST1052,SITE124,River Embankment,Mysore,2025-06-14,2025-06-18,2025-06-22,4,12000,96000,24000,Paid,OP1131,Overdue,4
RNT104559,EQX1260,CUST1104,SITE130,IT Park,Coimbatore,2025-02-12,2025-03-04,2025-03-04,20,30000,600000,60000,Paid,OP1149,Completed,0
RNT104560,EQX1299,CUST1033,SITE126,IT Park,Mysore,2025-05-24,2025-06-17,2025-06-22,24,24000,696000,48000,Pending,OP1113,Overdue,5
RNT104561,EQX1099,CUST1096,SITE105,Highway Expansion,Coimbatore,2025-04-09,2025-04-21,2025-04-24,12,22000,330000,44000,Paid,OP1172,Overdue,3
RNT104562,EQX1213,CUST1093,SITE114,Residential Township,Salem,2025-03-04,2025-03-10,2025-03-10,6,12000,72000,24000,Paid,OP1091,Completed,0
RNT104563,EQX1114,CUST1011,SITE102,IT Park,Trichy,2025-03-20,2025-03-22,2025-03-24,2,12000,48000,24000,Paid,OP1085,Overdue,2
RNT104564,EQX1031,CUST1009,SITE106,Mining Site,Chennai,2025-05-14,2025-05-26,2025-05-26,12,18000,216000,36000,Paid,OP1052,Completed,0
RNT104565,EQX1223,CUST1010,SITE112,Smart City Zone,Hyderabad,2025-05-24,2025-06-01,2025-06-01,8,30000,240000,60000,Paid,OP1057,Completed,0
RNT104566,EQX1041,CUST1010,SITE114,Airport Extension,Hyderabad,2025-04-08,2025-04-24,2025-05-03,16,24000,600000,48000,Partial,OP1160,Overdue,9
RNT104567,EQX1184,CUST1115,SITE117,Harbor Expansion,Bangalore,2025-01-13,2025-02-12,2025-02-12,30,24000,720000,48000,Paid,OP1008,Completed,0
RNT104568,EQX1209,CUST1081,SITE110,Metro Rail Project,Mysore,2025-06-23,2025-07-01,2025-07-01,8,18000,144000,36000,Paid,OP1125,Completed,0
RNT104569,EQX1056,CUST1108,SITE129,IT Park,Bangalore,2025-05-14,2025-05-19,2025-05-19,5,22000,110000,44000,Paid,OP1076,Completed,0
RNT104570,EQX1270,CUST1022,SITE127,Solar Power Plant,Trichy,2025-01-05,2025-01-17,2025-01-25,12,18000,360000,36000,Pending,OP1029,Overdue,8
RNT104571,EQX1254,CUST1041,SITE112,Harbor Expansion,Chennai,2025-01-02,2025-01-07,2025-01-07,5,18000,90000,36000,Paid,OP1016,Completed,0
RNT104572,EQX1112,CUST1007,SITE120,IT Park,Coimbatore,2025-04-10,2025-05-01,2025-05-01,21,30000,630000,60000,Paid,OP1175,Completed,0
RNT104573,EQX1225,CUST1028,SITE107,Industrial Park,Coimbatore,2025-06-12,2025-06-24,2025-06-24,12,22000,264000,44000,Paid,OP1044,Completed,0
RNT104574,EQX1218,CUST1101,SITE103,Metro Rail Project,Bangalore,2025-03-23,2025-04-15,2025-04-15,23,12000,276000,24000,Paid,OP1120,Completed,0
RNT104575,EQX1209,CUST1018,SITE123,Industrial Park,Salem,2025-01-14,2025-01-31,2025-01-31,17,18000,306000,36000,Paid,OP1051,Completed,0
RNT104576,EQX1030,CUST1030,SITE125,Industrial Park,Madurai,2025-06-14,2025-07-12,2025-07-12,28,12000,336000,24000,Paid,OP1163,Completed,0
RNT104577,EQX1285,CUST1120,SITE121,Mining Site,Chennai,2025-05-04,2025-06-03,2025-06-03,30,30000,900000,60000,Paid,OP1003,Completed,0
RNT104578,EQX1163,CUST1020,SITE109,IT Park,Bangalore,2025-05-29,2025-06-22,2025-06-22,24,25000,600000,50000,Paid,OP1078,Completed,0
RNT104579,EQX1254,CUST1012,SITE110,Harbor Expansion,Salem,2025-04-18,2025-04-24,2025-04-24,6,18000,108000,36000,Partial,OP1130,Completed,0
RNT104580,EQX1024,CUST1097,SITE109,Airport Extension,Trichy,2025-03-22,2025-04-14,2025-04-14,23,25000,575000,50000,Paid,OP1018,Completed,0
RNT104581,EQX1037,CUST1018,SITE107,Airport Extension,Hyderabad,2025-06-01,2025-06-26,2025-06-26,25,25000,625000,50000,Paid,OP1186,Completed,0
