telemetry_id,equipment_id,rental_id,timestamp,engine_hours_today,total_engine_hours,idle_hours_today,fuel_level_percent,fuel_consumed_liters,engine_temperature_c,hydraulic_pressure_bar,vibration_score,rpm,gps_lat,gps_lon,distance_from_site_km,geofence_flag,movement_status,fault_code,alert_flag,alert_type,condition_score
TEL187688,EQX1253,RNT101554,2025-01-06 13:55:00,0.67,9302,0.29,6.1,12.71,105.2,290.9,1.0,1935,12.931623,77.620005,1.99,Inside,Idle,TMP003,Yes,High Temperature,84
TEL187689,EQX1210,RNT102336,2025-02-13 21:52:00,4.82,13984,2.52,50.2,85.23,94.9,307.5,4.01,1244,17.423075,78.529561,2.44,Inside,Working,NONE,No,None,76
TEL187690,EQX1047,RNT104003,2025-11-25 02:34:00,8.08,6996,1.98,17.3,75.4,83.0,287.3,5.17,1933,12.933579,77.610804,1.54,Inside,Stopped,NONE,No,None,81
TEL187691,EQX1093,RNT104014,2025-06-14 18:06:00,2.62,4468,1.46,22.0,32.2,100.8,279.9,6.3,1658,12.975485,77.600328,1.24,Inside,Working,TMP003,Yes,High Temperature,72
TEL187692,EQX1014,RNT101374,2025-11-11 07:09:00,8.98,1146,8.59,73.0,145.12,80.7,209.8,7.37,1232,13.085782,80.248607,4.64,Inside,Working,HYD002,Yes,High Vibration,75
TEL187693,EQX1067,RNT104108,2025-06-06 00:06:00,3.66,9844,2.91,94.6,40.61,85.8,209.5,7.89,2054,17.426819,78.519882,3.72,Inside,Stopped,HYD002,Yes,High Vibration,77
TEL187694,EQX1277,RNT104652,2025-05-30 13:12:00,0.24,8582,0.11,70.5,4.46,87.8,223.6,5.76,1435,12.929886,77.592324,2.48,Inside,Idle,NONE,No,None,81
TEL187695,EQX1171,RNT103922,2025-09-01 19:26:00,1.22,9159,0.45,75.2,11.62,83.2,286.1,6.45,729,11.019263,76.929629,3.15,Inside,Working,HYD002,Yes,High Vibration,84
TEL187696,EQX1079,RNT102810,2025-03-11 15:38:00,3.27,4516,0.84,6.2,27.28,89.3,260.4,1.33,1499,17.369513,78.476102,4.93,Inside,Stopped,FUEL004,Yes,Low Fuel,85
TEL187697,EQX1058,RNT100268,2025-10-30 10:11:00,10.59,9396,2.78,91.8,185.59,88.6,299.3,1.94,1433,12.997423,77.573075,2.73,Inside,Working,NONE,No,None,87
TEL187698,EQX1214,RNT101858,2025-12-15 05:47:00,8.04,2123,6.3,60.6,146.42,94.1,273.3,6.75,1608,12.932771,77.582395,3.3,Inside,Working,HYD002,Yes,High Vibration,67
TEL187699,EQX1160,RNT101956,2025-07-25 00:05:00,5.77,11603,4.33,13.5,111.3,103.9,214.0,2.32,1358,12.940009,77.632941,2.33,Inside,Working,TMP003,Yes,High Temperature,80
TEL187700,EQX1279,RNT102223,2025-11-10 04:59:00,7.91,12558,2.43,31.4,130.2,84.6,274.7,5.07,1787,13.001632,77.605493,3.87,Inside,Travelling,NONE,No,None,82
TEL187701,EQX1001,RNT101177,2025-11-28 09:35:00,10.3,1680,1.12,12.8,97.71,85.1,252.2,6.31,2190,13.128745,80.316574,2.85,Inside,Stopped,FUEL004,Yes,Low Fuel,82
TEL187702,EQX1045,RNT100905,2025-08-02 09:54:00,5.66,6910,2.83,14.4,79.35,72.3,261.7,3.4,1931,13.090882,80.288698,1.28,Inside,Travelling,FUEL004,Yes,Low Fuel,86
TEL187703,EQX1057,RNT101792,2025-08-18 22:10:00,5.59,7097,3.9,47.1,88.71,84.2,252.4,6.83,1754,9.950148,78.10995,2.87,Inside,Working,HYD002,Yes,High Vibration,73
TEL187704,EQX1081,RNT100971,2025-09-12 09:51:00,6.21,5672,0.99,88.7,91.7,80.2,247.5,7.56,1877,12.949716,77.620073,1.45,Inside,Working,HYD002,Yes,High Vibration,76
TEL187705,EQX1168,RNT104930,2025-03-29 17:02:00,2.5,9484,0.37,24.6,48.92,93.1,270.6,1.08,1832,10.981233,76.956126,1.7,Inside,Idle,NONE,No,None,89
TEL187706,EQX1164,RNT100088,2025-05-12 13:09:00,7.97,3574,1.48,13.7,91.25,78.3,236.3,3.15,1813,11.01055,76.999598,0.13,Inside,Idle,FUEL004,Yes,Low Fuel,91
TEL187707,EQX1142,RNT102393,2025-04-30 01:23:00,7.82,1842,5.77,14.4,67.03,80.7,236.5,1.33,2019,17.426423,78.452192,3.01,Inside,Working,FUEL004,Yes,Low Fuel,84
TEL187708,EQX1206,RNT100934,2025-01-11 18:41:00,1.98,1953,1.64,46.5,31.5,95.6,183.3,4.69,1411,11.05077,76.921208,3.73,Inside,Travelling,NONE,No,None,80
TEL187709,EQX1099,RNT104216,2025-08-12 07:38:00,7.12,12844,3.23,49.6,117.13,109.9,287.6,7.02,1023,12.996664,77.639347,3.45,Inside,Idle,TMP003,Yes,High Temperature,65
TEL187710,EQX1285,RNT102951,2025-03-17 17:35:00,10.38,11699,2.01,54.1,151.5,98.1,280.5,7.38,1932,13.016852,77.568961,1.58,Inside,Idle,HYD002,Yes,High Vibration,69
TEL187711,EQX1276,RNT100270,2025-03-15 05:11:00,2.14,6510,2.0,96.0,34.88,108.6,183.4,1.41,703,11.004901,76.999844,0.45,Inside,Working,TMP003,Yes,High Temperature,78
TEL187712,EQX1266,RNT103234,2025-01-22 00:58:00,6.76,13991,6.53,8.1,78.53,75.9,216.3,7.79,1964,11.041243,76.986153,4.5,Inside,Working,FUEL004,Yes,Low Fuel,74
TEL187713,EQX1053,RNT103217,2025-07-13 09:29:00,10.22,8802,3.12,62.6,146.14,82.3,296.0,5.32,1784,10.974925,76.953915,4.21,Inside,Stopped,NONE,No,None,80
TEL187714,EQX1165,RNT102798,2025-10-16 12:13:00,6.09,11790,0.93,48.4,92.46,106.3,269.8,1.21,950,11.002835,76.93188,3.02,Inside,Working,TMP003,Yes,High Temperature,80
TEL187715,EQX1271,RNT101208,2025-07-22 14:04:00,1.5,833,1.36,91.2,24.83,95.3,314.1,1.1,814,9.879139,78.097727,2.01,Inside,Idle,NONE,No,None,89
TEL187716,EQX1111,RNT100043,2025-01-23 18:43:00,2.06,4055,1.71,27.5,29.28,105.6,218.3,4.47,854,12.930186,77.535422,1.94,Inside,Working,TMP003,Yes,High Temperature,78
TEL187717,EQX1092,RNT100708,2025-01-27 16:37:00,11.16,10107,9.22,74.6,126.88,100.2,182.5,3.49,1921,9.919211,78.127677,3.96,Inside,Working,TMP003,Yes,High Temperature,73
TEL187718,EQX1014,RNT103571,2025-03-14 08:39:00,6.39,13685,0.04,24.1,96.82,105.3,218.0,6.78,978,13.07802,80.257739,1.23,Inside,Travelling,TMP003,Yes,High Temperature,75
TEL187719,EQX1079,RNT104969,2025-12-09 11:13:00,5.5,14948,0.94,5.9,53.89,90.2,190.1,5.44,1813,17.378396,78.469435,0.3,Inside,Working,FUEL004,Yes,Low Fuel,77
TEL187720,EQX1271,RNT103199,2025-04-17 04:51:00,6.26,2352,1.85,97.2,88.69,73.0,220.5,6.12,1356,9.894199,78.10687,3.9,Inside,Working,HYD002,Yes,High Vibration,84
TEL187721,EQX1025,RNT104278,2025-03-19 03:26:00,5.28,6650,2.5,48.8,63.03,77.7,243.2,0.68,967,9.891889,78.09405,0.93,Inside,Working,NONE,No,None,94
TEL187722,EQX1061,RNT103035,2025-05-25 01:10:00,5.35,14646,0.03,26.9,46.52,77.1,313.9,3.32,2182,11.042025,76.966566,0.35,Inside,Travelling,NONE,No,None,92
TEL187723,EQX1087,RNT101726,2025-01-27 08:35:00,7.75,2272,3.57,58.0,100.79,86.0,291.8,0.54,1789,12.951942,77.603125,1.58,Inside,Idle,NONE,No,None,87
TEL187724,EQX1026,RNT104599,2025-09-11 21:59:00,9.21,11130,3.03,48.6,119.04,102.0,258.6,2.44,980,12.946525,77.636213,2.54,Inside,Working,TMP003,Yes,High Temperature,82
TEL187725,EQX1242,RNT100837,2025-01-20 21:00:00,0.17,10404,0.12,27.0,2.26,96.5,310.0,7.39,969,10.987054,76.946449,3.06,Inside,Working,HYD002,Yes,High Vibration,74
TEL187726,EQX1113,RNT102933,2025-02-22 18:46:00,0.23,8334,0.19,43.1,4.43,94.9,269.8,3.06,2158,13.118067,80.29217,1.34,Inside,Stopped,NONE,No,None,84
TEL187727,EQX1054,RNT100987,2025-12-28 05:38:00,8.31,8612,2.67,17.2,134.66,100.7,291.2,4.11,938,9.94734,78.076831,2.2,Inside,Working,TMP003,Yes,High Temperature,73
TEL187728,EQX1202,RNT104237,2025-12-27 18:56:00,8.38,14051,0.43,30.1,132.47,102.1,298.5,1.18,809,12.925029,77.603015,2.15,Inside,Travelling,TMP003,Yes,High Temperature,83
TEL187729,EQX1108,RNT104410,2025-06-22 07:00:00,2.09,2799,1.68,31.6,28.2,103.4,304.6,7.4,921,9.891339,78.160327,3.11,Inside,Working,TMP003,Yes,High Temperature,72
TEL187730,EQX1230,RNT101096,2025-06-29 20:39:00,7.25,4859,0.31,50.9,131.61,109.2,285.7,3.94,1391,13.002469,77.622379,4.9,Outside,Working,TMP003,Yes,High Temperature,78
TEL187731,EQX1129,RNT100535,2025-12-04 15:22:00,5.12,2750,2.97,11.8,88.72,87.3,278.0,0.55,1017,13.045459,80.242677,4.89,Inside,Travelling,FUEL004,Yes,Low Fuel,92
TEL187732,EQX1120,RNT101534,2025-09-04 17:39:00,6.17,11742,1.97,54.3,99.93,82.1,207.2,2.87,1177,11.015562,76.939984,2.85,Inside,Working,NONE,No,None,86
TEL187733,EQX1292,RNT104073,2025-06-25 17:31:00,2.59,6667,0.59,74.3,35.14,77.4,253.5,1.11,963,17.417313,78.46874,2.5,Inside,Idle,NONE,No,None,93
TEL187734,EQX1243,RNT102099,2025-07-16 16:23:00,9.58,6157,7.81,12.8,127.21,98.8,295.6,1.92,2162,13.032912,80.269206,2.55,Inside,Idle,FUEL004,Yes,Low Fuel,76
TEL187735,EQX1192,RNT104986,2025-06-25 05:05:00,10.97,5061,2.32,14.7,107.83,72.8,238.4,4.72,2166,17.415577,78.517824,0.49,Inside,Working,FUEL004,Yes,Low Fuel,90
TEL187736,EQX1180,RNT103026,2025-01-03 23:41:00,2.69,8047,1.14,17.7,51.78,103.0,268.4,6.67,1632,13.090956,80.269931,4.34,Inside,Working,TMP003,Yes,High Temperature,75
TEL187737,EQX1263,RNT103211,2025-04-05 04:30:00,9.65,5171,9.41,28.5,147.58,108.4,312.6,3.01,787,13.087649,80.270265,2.67,Inside,Travelling,TMP003,Yes,High Temperature,71
TEL187738,EQX1230,RNT101643,2025-03-10 05:41:00,3.64,677,0.46,63.3,54.05,72.7,314.5,3.34,1918,13.011447,77.638319,2.68,Inside,Travelling,NONE,No,None,88
TEL187739,EQX1198,RNT100835,2025-08-15 04:16:00,9.1,3842,7.79,92.5,87.02,87.0,281.3,6.11,1879,13.102728,80.264297,2.54,Inside,Idle,HYD002,Yes,High Vibration,73
TEL187740,EQX1196,RNT103636,2025-02-14 19:59:00,9.55,13066,1.79,56.5,146.15,109.0,306.3,5.01,1095,9.950497,78.103279,0.15,Inside,Working,TMP003,Yes,High Temperature,73
TEL187741,EQX1299,RNT104935,2025-07-13 07:18:00,6.91,10318,3.94,31.6,118.12,70.2,240.0,6.74,787,12.966567,77.594164,0.53,Inside,Travelling,HYD002,Yes,High Vibration,80
TEL187742,EQX1240,RNT104741,2025-03-05 04:01:00,8.63,11915,5.52,44.7,110.88,79.3,209.2,1.25,1519,13.133589,80.259542,2.34,Inside,Travelling,NONE,No,None,85
TEL187743,EQX1086,RNT102584,2025-09-26 22:33:00,1.04,5465,0.39,56.6,15.1,107.3,204.6,1.06,1097,10.973574,76.960906,1.96,Inside,Idle,TMP003,Yes,High Temperature,81
TEL187744,EQX1146,RNT104826,2025-05-30 04:45:00,3.27,2199,2.9,79.5,41.26,79.4,249.5,7.72,761,11.010754,76.943178,0.03,Inside,Working,HYD002,Yes,High Vibration,75
TEL187745,EQX1265,RNT101474,2025-01-08 23:47:00,1.28,12236,0.18,78.5,20.32,86.5,286.1,5.74,1128,12.971432,77.623597,2.79,Inside,Working,NONE,No,None,84
TEL187746,EQX1262,RNT103780,2025-03-15 08:09:00,6.89,3575,1.74,43.3,70.78,70.9,214.6,3.17,944,12.973897,77.559402,3.06,Inside,Travelling,NONE,No,None,90
TEL187747,EQX1062,RNT103633,2025-02-02 05:18:00,9.08,7103,8.38,36.2,72.89,95.9,185.8,0.7,750,10.986727,77.010879,3.45,Inside,Working,NONE,No,None,76
TEL187748,EQX1012,RNT104255,2025-01-29 03:10:00,7.58,2894,0.61,61.3,101.48,97.7,287.0,1.39,1358,12.912427,77.607083,0.97,Inside,Working,NONE,No,None,82
TEL187749,EQX1093,RNT103275,2025-12-19 05:27:00,4.55,6675,3.38,8.5,74.84,80.6,317.5,6.19,1609,12.971257,77.586284,4.2,Inside,Working,FUEL004,Yes,Low Fuel,77
TEL187750,EQX1269,RNT100241,2025-12-13 06:18:00,1.33,11380,0.41,69.0,17.12,93.4,199.5,7.65,2105,13.055366,80.318505,4.78,Inside,Idle,HYD002,Yes,High Vibration,76
TEL187751,EQX1211,RNT104746,2025-04-01 16:05:00,7.58,7879,3.35,98.8,79.88,95.7,299.6,3.96,1301,9.905445,78.107819,4.88,Inside,Working,NONE,No,None,77
TEL187752,EQX1285,RNT103671,2025-04-21 03:22:00,1.19,4044,1.15,15.3,17.66,104.1,268.8,1.17,824,13.018073,77.563879,2.99,Inside,Travelling,TMP003,Yes,High Temperature,85
TEL187753,EQX1047,RNT102923,2025-10-14 13:12:00,5.4,10393,3.56,89.1,56.06,90.7,269.3,4.56,2121,12.943197,77.602021,3.64,Inside,Working,NONE,No,None,78
TEL187754,EQX1150,RNT103994,2025-08-05 06:36:00,3.38,5722,2.55,64.0,51.07,71.0,255.1,2.16,1007,11.069924,76.919284,1.66,Inside,Travelling,NONE,No,None,95
TEL187755,EQX1054,RNT103110,2025-01-27 06:57:00,11.73,2020,10.58,50.9,114.64,89.2,241.8,2.42,852,9.943243,78.078026,0.87,Inside,Travelling,NONE,No,None,74
TEL187756,EQX1102,RNT104821,2025-04-29 01:23:00,3.52,793,3.5,36.4,35.67,90.2,232.1,7.83,1828,12.951268,77.566916,3.22,Inside,Idle,HYD002,Yes,High Vibration,70
TEL187757,EQX1164,RNT101494,2025-04-20 15:43:00,0.08,10091,0.04,92.3,1.02,109.3,242.8,6.33,1406,11.010496,76.994158,3.84,Inside,Travelling,TMP003,Yes,High Temperature,70
TEL187758,EQX1159,RNT101389,2025-11-11 05:47:00,6.13,12366,5.08,44.2,49.34,100.2,217.3,7.68,1005,13.109041,80.248393,2.09,Inside,Stopped,TMP003,Yes,High Temperature,67
TEL187759,EQX1184,RNT102829,2025-06-07 19:07:00,5.29,7565,0.0,36.3,68.56,87.5,294.4,4.27,1120,13.042108,80.284101,4.59,Inside,Idle,NONE,No,None,81
TEL187760,EQX1080,RNT100968,2025-08-14 12:22:00,8.48,7595,5.59,30.4,95.8,83.0,264.0,4.58,824,17.379945,78.465232,4.7,Inside,Stopped,NONE,No,None,77
TEL187761,EQX1274,RNT102010,2025-01-18 03:08:00,5.6,11650,4.94,81.2,109.36,95.5,297.5,5.7,1981,12.976208,77.651384,0.83,Inside,Working,NONE,No,None,74
TEL187762,EQX1009,RNT101829,2025-11-12 08:27:00,11.16,11791,3.56,40.9,191.72,75.8,181.0,5.82,968,9.95109,78.076663,2.26,Inside,Idle,NONE,No,None,79
TEL187763,EQX1131,RNT101185,2025-11-07 23:56:00,8.89,7958,6.16,54.6,109.1,70.7,233.9,7.47,1593,13.003515,77.616311,1.8,Inside,Idle,HYD002,Yes,High Vibration,79
TEL187764,EQX1100,RNT102479,2025-12-06 13:22:00,3.57,14404,1.33,69.6,70.52,81.5,268.7,2.3,1848,12.961924,77.573217,0.13,Inside,Working,NONE,No,None,87
TEL187765,EQX1009,RNT100664,2025-04-04 01:01:00,5.06,6430,0.83,61.3,99.54,85.3,206.9,1.94,2142,9.934585,78.078184,4.83,Inside,Working,NONE,No,None,86
TEL187766,EQX1114,RNT100435,2025-09-28 02:40:00,0.05,12978,0.05,49.5,0.52,105.4,195.8,2.39,1045,13.120036,80.274613,3.16,Inside,Idle,TMP003,Yes,High Temperature,80
TEL187767,EQX1136,RNT102842,2025-06-26 02:00:00,6.44,8344,2.3,73.3,121.68,94.6,263.7,4.71,1909,17.385088,78.535988,0.84,Outside,Working,GPS005,Yes,Geofence Breach,79
TEL187768,EQX1178,RNT103437,2025-03-04 10:03:00,7.25,13388,5.46,78.3,125.36,97.2,188.4,4.93,2177,11.062002,77.002765,3.54,Inside,Working,NONE,No,None,75
TEL187769,EQX1267,RNT102851,2025-08-27 17:18:00,3.61,13860,0.09,59.8,32.28,74.8,194.7,2.56,1508,10.991088,76.931991,0.97,Inside,Working,NONE,No,None,93
TEL187770,EQX1105,RNT103685,2025-12-26 01:17:00,5.6,7495,4.18,10.2,97.42,108.0,309.6,7.39,711,10.992033,76.969605,2.69,Inside,Working,TMP003,Yes,High Temperature,63
TEL187771,EQX1244,RNT102802,2025-10-08 20:32:00,9.47,11992,7.32,83.9,168.12,85.4,306.2,6.78,2019,17.412928,78.508067,2.84,Inside,Stopped,HYD002,Yes,High Vibration,75
TEL187772,EQX1053,RNT102199,2025-04-29 01:41:00,0.12,3793,0.12,88.4,1.28,105.8,226.6,4.97,1456,10.974026,76.961261,0.63,Inside,Working,TMP003,Yes,High Temperature,72
TEL187773,EQX1119,RNT100389,2025-04-05 15:04:00,10.5,10591,5.87,75.5,119.85,77.1,220.3,5.42,1685,9.946374,78.10125,1.66,Inside,Working,NONE,No,None,78
TEL187774,EQX1207,RNT104671,2025-12-26 20:56:00,8.25,2609,2.4,88.4,107.87,97.7,263.0,4.81,717,17.386911,78.45463,4.12,Inside,Working,NONE,No,None,77
TEL187775,EQX1100,RNT102046,2025-11-30 23:52:00,6.75,4534,2.81,83.8,59.14,71.1,256.7,6.22,1550,12.9502,77.574325,1.81,Inside,Working,HYD002,Yes,High Vibration,81
TEL187776,EQX1290,RNT100575,2025-05-10 18:16:00,7.52,9419,3.39,57.4,107.45,104.6,234.6,4.84,2173,17.358448,78.479468,1.38,Inside,Working,TMP003,Yes,High Temperature,76
TEL187777,EQX1186,RNT101285,2025-01-14 01:53:00,3.66,11628,1.57,52.3,38.74,94.8,200.9,5.1,1568,13.103707,80.300443,1.45,Inside,Working,NONE,No,None,79
TEL187778,EQX1056,RNT102993,2025-06-15 03:33:00,9.23,7297,5.99,25.8,84.65,103.1,282.5,2.05,741,9.918037,78.112463,0.86,Inside,Working,TMP003,Yes,High Temperature,73
TEL187779,EQX1092,RNT102190,2025-09-09 02:33:00,9.17,10230,2.51,62.5,92.69,91.6,186.2,2.85,1729,9.931866,78.116064,2.49,Inside,Working,NONE,No,None,81
TEL187780,EQX1277,RNT102015,2025-11-06 09:52:00,11.56,1575,11.16,64.8,203.25,97.1,297.0,3.3,2019,12.93668,77.590567,0.89,Inside,Working,NONE,No,None,68
TEL187781,EQX1028,RNT102517,2025-04-26 22:07:00,1.55,1080,1.24,9.7,22.74,75.7,233.2,7.93,2065,10.999019,76.968715,1.33,Inside,Stopped,FUEL004,Yes,Low Fuel,83
TEL187782,EQX1298,RNT103827,2025-08-05 07:33:00,10.55,4863,6.59,30.5,187.58,93.4,311.7,5.46,1808,17.400419,78.508438,3.03,Inside,Working,NONE,No,None,70
TEL187783,EQX1240,RNT104658,2025-11-18 07:51:00,6.34,4278,3.02,38.2,64.3,71.7,264.3,4.57,1029,13.136016,80.258213,3.7,Inside,Working,NONE,No,None,88
TEL187784,EQX1026,RNT103371,2025-09-12 09:28:00,4.5,3294,0.38,49.6,55.84,71.8,287.2,2.95,1557,12.964502,77.638451,4.27,Inside,Working,NONE,No,None,94
TEL187785,EQX1273,RNT103599,2025-08-05 18:42:00,2.65,8939,0.89,52.8,38.02,81.1,280.9,5.98,999,17.388724,78.536818,1.87,Inside,Travelling,NONE,No,None,82
TEL187786,EQX1080,RNT102634,2025-02-17 02:51:00,4.48,12346,3.31,66.5,50.12,86.1,184.5,5.32,1153,17.385364,78.471093,3.74,Inside,Working,NONE,No,None,76
TEL187787,EQX1016,RNT100119,2025-07-23 22:58:00,3.44,1316,1.14,56.7,45.09,104.3,314.3,7.01,1463,9.948853,78.1217,4.05,Inside,Working,TMP003,Yes,High Temperature,73
TEL187788,EQX1182,RNT104096,2025-04-03 14:12:00,4.66,13663,0.54,72.3,63.67,90.4,282.5,2.34,1595,17.353994,78.470401,3.14,Inside,Working,NONE,No,None,84
TEL187789,EQX1101,RNT102568,2025-04-13 11:50:00,5.61,12419,3.8,35.3,80.27,76.0,244.4,0.98,1517,13.040439,80.233734,0.68,Inside,Working,NONE,No,None,89
TEL187790,EQX1170,RNT100688,2025-05-29 20:34:00,1.65,4857,1.04,36.5,23.53,89.1,195.6,3.99,817,11.045443,76.966788,1.43,Inside,Idle,NONE,No,None,81
TEL187791,EQX1197,RNT104458,2025-08-08 09:24:00,9.11,6792,8.9,35.5,134.43,83.0,255.7,1.22,1647,17.378301,78.532466,2.02,Inside,Working,NONE,No,None,81
TEL187792,EQX1015,RNT104095,2025-10-28 02:45:00,1.51,978,0.83,91.2,18.65,99.1,290.2,7.05,1127,9.885336,78.147599,1.19,Inside,Stopped,HYD002,Yes,High Vibration,72
TEL187793,EQX1173,RNT104726,2025-04-06 20:05:00,7.87,14298,2.55,96.3,67.39,96.5,275.4,4.07,2140,11.028259,76.917361,4.51,Inside,Working,NONE,No,None,79
TEL187794,EQX1070,RNT100412,2025-07-31 22:21:00,10.72,12334,7.25,49.3,118.13,89.6,282.3,5.93,1267,12.966555,77.580776,3.89,Inside,Working,NONE,No,None,75
TEL187795,EQX1134,RNT101394,2025-02-28 01:36:00,3.38,11289,3.01,27.8,65.49,83.1,288.4,0.78,2176,11.040206,77.009811,4.27,Inside,Working,NONE,No,None,92
TEL187796,EQX1227,RNT102831,2025-05-29 01:50:00,9.19,1320,5.27,17.5,160.69,84.6,273.5,2.78,1226,10.979685,77.002939,1.32,Inside,Working,NONE,No,None,81
TEL187797,EQX1146,RNT102303,2025-04-08 05:31:00,0.43,13934,0.01,53.6,7.52,80.8,184.8,2.23,1693,11.007031,76.925311,2.44,Inside,Idle,NONE,No,None,89
TEL187798,EQX1037,RNT104206,2025-02-24 18:39:00,11.39,1232,2.03,43.5,130.92,97.7,217.2,2.87,1484,9.900488,78.090236,3.91,Inside,Travelling,NONE,No,None,81
TEL187799,EQX1212,RNT103729,2025-05-04 12:35:00,10.72,2924,4.22,22.8,191.21,104.4,257.1,4.58,1072,13.117514,80.284812,1.44,Inside,Idle,TMP003,Yes,High Temperature,75
TEL187800,EQX1026,RNT103595,2025-03-05 10:46:00,9.98,11305,9.17,76.1,107.54,77.9,269.0,0.7,1275,12.964569,77.634638,1.68,Inside,Travelling,NONE,No,None,88
TEL187801,EQX1184,RNT103981,2025-04-20 05:26:00,6.29,9284,0.69,13.6,89.88,80.9,184.0,0.68,1915,13.052505,80.281854,4.0,Inside,Travelling,FUEL004,Yes,Low Fuel,92
TEL187802,EQX1176,RNT103738,2025-10-22 03:57:00,7.35,11648,6.43,72.3,82.4,84.3,293.3,2.21,1064,12.994008,77.599938,0.02,Inside,Travelling,NONE,No,None,86
TEL187803,EQX1051,RNT100012,2025-11-23 05:06:00,7.09,2853,0.86,33.4,117.32,73.2,182.1,1.67,1429,17.405021,78.534978,4.12,Inside,Working,NONE,No,None,92
TEL187804,EQX1268,RNT104036,2025-10-22 15:04:00,10.8,1818,2.52,71.2,200.98,86.9,207.2,3.45,900,13.037168,80.250884,3.25,Inside,Working,NONE,No,None,86
TEL187805,EQX1252,RNT102561,2025-02-22 20:22:00,8.39,2185,5.72,6.1,85.02,90.5,194.2,5.93,1411,12.944585,77.606572,2.56,Inside,Idle,FUEL004,Yes,Low Fuel,71
TEL187806,EQX1260,RNT103293,2025-03-12 13:34:00,3.81,4961,2.65,48.9,49.24,82.9,246.9,5.18,1902,9.921354,78.086097,3.82,Inside,Travelling,NONE,No,None,84
TEL187807,EQX1132,RNT104195,2025-02-12 01:02:00,10.46,5811,0.31,26.5,151.95,97.6,263.7,2.52,741,17.354182,78.496449,1.81,Inside,Working,NONE,No,None,86
TEL187808,EQX1065,RNT100727,2025-09-08 02:50:00,4.63,12191,1.89,42.2,77.2,89.5,184.6,3.49,980,13.012467,77.580032,3.51,Inside,Working,NONE,No,None,84
TEL187809,EQX1263,RNT102742,2025-11-27 11:42:00,7.16,612,0.5,35.1,103.85,81.9,265.4,3.46,1577,13.087339,80.263173,2.51,Inside,Idle,NONE,No,None,90
TEL187810,EQX1119,RNT101467,2025-04-04 22:19:00,9.21,13145,1.66,91.7,128.34,109.6,316.9,4.66,1859,9.953202,78.102013,2.96,Inside,Working,TMP003,Yes,High Temperature,73
TEL187811,EQX1156,RNT103479,2025-03-26 22:38:00,4.36,4146,4.11,43.6,82.84,89.3,308.7,5.63,1439,17.337911,78.460651,1.9,Inside,Working,NONE,No,None,78
TEL187812,EQX1265,RNT103440,2025-01-17 12:12:00,7.49,8637,1.56,97.6,141.28,93.6,245.1,2.86,1843,12.970782,77.622716,1.81,Inside,Idle,NONE,No,None,86
TEL187813,EQX1244,RNT103242,2025-01-11 13:56:00,6.95,9358,1.03,30.6,75.93,87.4,309.5,4.72,1235,17.423025,78.511251,2.13,Inside,Working,NONE,No,None,81
TEL187814,EQX1105,RNT101384,2025-02-07 00:15:00,10.28,5694,6.13,50.0,93.53,76.7,279.1,5.64,1957,10.994187,76.971655,1.75,Inside,Working,NONE,No,None,80
TEL187815,EQX1153,RNT100039,2025-03-04 06:09:00,2.23,4831,1.44,63.1,42.04,93.1,305.5,7.59,1524,12.986857,77.586549,0.94,Outside,Working,HYD002,Yes,High Vibration,71
TEL187816,EQX1109,RNT104609,2025-09-01 22:16:00,1.97,9734,0.04,56.9,22.56,82.9,197.2,6.88,1561,17.399511,78.495864,0.89,Inside,Travelling,HYD002,Yes,High Vibration,81
TEL187817,EQX1004,RNT104698,2025-02-22 17:47:00,6.4,2040,2.35,65.6,106.75,101.1,231.6,7.41,1829,11.062026,76.899241,1.15,Inside,Idle,TMP003,Yes,High Temperature,70
TEL187818,EQX1008,RNT100831,2025-04-21 14:20:00,8.23,8275,7.23,97.8,104.14,89.1,251.9,7.49,1543,10.974727,76.977743,1.58,Inside,Working,HYD002,Yes,High Vibration,70
TEL187819,EQX1073,RNT103772,2025-12-20 02:26:00,9.65,11125,2.32,40.0,190.51,93.3,242.5,2.22,979,11.059165,77.00417,0.19,Inside,Working,NONE,No,None,85
TEL187820,EQX1041,RNT100222,2025-04-02 22:50:00,7.31,12346,5.61,13.5,129.88,102.2,249.8,7.52,972,17.421037,78.520858,3.36,Outside,Travelling,TMP003,Yes,High Temperature,68
TEL187821,EQX1141,RNT102772,2025-12-06 22:48:00,4.58,12283,0.88,12.6,60.53,93.1,204.0,5.87,928,12.958283,77.619692,3.58,Inside,Travelling,FUEL004,Yes,Low Fuel,77
TEL187822,EQX1081,RNT104186,2025-11-13 21:56:00,0.29,8581,0.06,94.3,2.76,79.6,199.7,2.33,2095,12.945463,77.613608,4.48,Inside,Stopped,NONE,No,None,93
TEL187823,EQX1141,RNT103674,2025-01-24 07:23:00,3.88,2270,3.12,70.0,48.93,82.9,282.4,2.59,2088,12.961666,77.611703,4.48,Inside,Idle,NONE,No,None,85
TEL187824,EQX1191,RNT101884,2025-10-10 04:20:00,0.34,10304,0.03,62.2,2.99,92.2,267.9,1.54,1000,17.361631,78.522211,4.52,Outside,Working,GPS005,Yes,Geofence Breach,87
TEL187825,EQX1207,RNT104307,2025-06-10 23:07:00,1.7,11261,0.63,36.2,33.42,95.7,280.9,1.69,2167,17.394598,78.448045,1.92,Inside,Working,NONE,No,None,82
